,number_of_nodes,number_of_edges,is_connected,diameter,maximum_degree,minimum_degree,average_degree,betweenness_centrality,eigenvector_centrality,global_clustering_coefficient,average_clustering_coefficient,modularity,number_of_communities,average_shortest_path_length,shortest_paths,assortativity_coefficient,label
129,53,117,False,10,8,0,4.415094339622642,66.60377358490567,0.31222850119445844,0.45614035087719296,0.5255319148936168,0.5749506903353058,53,4.0017006802721085,0.0,0.3157894736842101,9
130,58,116,False,10,7,0,4.0,68.29310344827586,0.3169857264115723,0.4470842332613391,0.5278095238095236,0.5802615933412604,58,4.10423197492163,0.0,0.20624734217342597,9
131,43,69,False,9,6,0,3.2093023255813953,38.53488372093024,0.2925625607733558,0.358974358974359,0.3606060606060606,0.5388573829027515,43,3.63015873015873,0.0,0.30473856209150385,9
132,49,99,False,10,8,0,4.040816326530612,61.3469387755102,0.2679023285295885,0.435,0.49568106312292354,0.5571370268339967,49,4.036363636363636,0.0,0.3734727959919135,9
133,50,77,False,10,8,0,3.08,42.5,0.21170699755201913,0.37894736842105264,0.3667953667953669,0.5182155506830831,50,4.02275960170697,0.0,0.4647844005659111,9
134,47,95,False,10,7,0,4.042553191489362,56.46808510638298,0.3301571824999624,0.42857142857142855,0.48025551684088286,0.5521329639889196,47,3.939091915836102,0.0,0.2364589400116494,9
135,51,100,False,10,8,0,3.9215686274509802,57.11764705882352,0.36025719709379495,0.4275,0.5007575757575757,0.55165,51,3.9424242424242424,0.0,0.2394366197183107,9
136,44,83,False,9,7,0,3.772727272727273,35.25,0.32562761746588054,0.4346590909090909,0.4828571428571428,0.45013790100159684,44,3.461904761904762,0.0,0.26666239836097017,9
137,43,80,False,10,7,0,3.7209302325581395,60.3720930232558,0.2825880345517373,0.3709090909090909,0.4191697191697192,0.5591406249999998,43,4.1658536585365855,0.0,0.3018181818181811,9
138,52,94,False,10,8,0,3.6153846153846154,60.17307692307692,0.26476814211957744,0.40707964601769914,0.4196969696969697,0.5845971027614304,52,4.151057401812689,0.0,0.35081042988019623,9
139,57,101,False,10,8,0,3.543859649122807,72.10526315789473,0.23455515999898094,0.3720316622691293,0.3606625258799173,0.5356337613959415,57,4.223529411764706,0.0,0.3844687056008384,9
140,62,134,False,9,8,0,4.32258064516129,81.35483870967742,0.22104426146117384,0.4029038112522686,0.4287414965986392,0.609378480730675,62,4.154471544715447,0.0,0.267927803732352,9
141,64,132,False,11,8,0,4.125,78.296875,0.3322469192354963,0.4014466546112116,0.4290123456790123,0.566660927456382,64,4.1377582968065125,0.0,0.43801739770308273,9
142,42,71,False,11,8,0,3.380952380952381,47.42857142857143,0.2368300092512653,0.43700787401574803,0.4721768707482994,0.5369966276532435,42,4.161904761904762,0.0,0.3711197789696085,9
143,54,111,False,12,8,0,4.111111111111111,76.64814814814815,0.28952807080286697,0.4563894523326572,0.49730158730158736,0.5644834023212402,54,4.519557823129252,0.0,0.4273238933309503,9
144,60,127,False,11,8,0,4.233333333333333,80.81666666666666,0.3147900369303397,0.42134831460674155,0.48870214752567703,0.5539711079422158,60,4.263122476446837,0.0,0.27095693254229947,9
145,55,113,False,11,8,0,4.109090909090909,75.12727272727271,0.27547052157058166,0.4067796610169492,0.4643849206349207,0.5312083953324458,55,4.116138763197586,0.0,0.4789218457144554,9
146,57,98,False,10,7,0,3.43859649122807,74.59649122807018,0.27541845166173035,0.3556231003039514,0.4226950354609931,0.5740837151187004,57,4.334901960784314,0.0,0.24579124579124792,9
147,52,94,False,9,7,0,3.6153846153846154,47.38461538461539,0.29960123199530614,0.4262295081967213,0.502555168408827,0.5802965142598459,52,3.8584686774941996,0.0,0.19549549549549539,9
148,50,114,False,9,8,0,4.56,46.29999999999999,0.3266263720664949,0.47058823529411764,0.5527210884353742,0.5065404739919975,50,3.5636766334440755,0.0,0.2593599854954208,9
149,46,88,False,10,7,0,3.8260869565217392,50.93478260869565,0.32424188123497655,0.45170454545454547,0.4466165413533836,0.5381585743801652,46,3.857317073170732,0.0,0.4051282051282056,9
150,49,96,False,9,7,0,3.9183673469387754,45.673469387755105,0.3359952133767047,0.408,0.42290249433106597,0.5429144965277777,49,3.719319562575942,0.0,0.37164010944793235,9
